customer_id,age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre,churned
180983f8-9d3c-440f-b4cd-32012522ca03,38,Male,Basic,6.95,17,South America,Tablet,8.99,Credit Card,5,0.39,Documentary,0
2e46a8d4-de1a-4340-9c8f-215dc059df43,63,Other,Basic,15.77,2,Europe,Tablet,8.99,PayPal,4,5.26,Drama,0
cc7b109f-a26d-466b-aee5-eea0b7709004,60,Male,Premium,9.15,18,Oceania,Desktop,17.99,Debit Card,1,0.48,Drama,0
c40c9949-8c3e-4002-9ad3-3e98abf9d759,33,Other,Standard,11.4,42,North America,Desktop,13.99,Crypto,4,0.27,Action,1
12248975-1f7f-458f-b21e-c3a45986b4c0,42,Female,Basic,8.5,32,Asia,Desktop,8.99,PayPal,2,0.26,Comedy,1
e8444cdf-5d82-4110-9138-1d882576c44e,55,Male,Premium,11.61,21,South America,Desktop,17.99,Debit Card,4,0.53,Romance,0
22576ce0-1d98-41da-818e-272c0718c042,43,Other,Standard,5.12,26,South America,Mobile,13.99,Debit Card,5,0.19,Documentary,0
52c7f909-500a-4c6d-851d-e504c27ec859,52,Other,Basic,6.18,41,South America,Tablet,8.99,Gift Card,3,0.15,Comedy,1
272a45af-0205-4022-a7d3-fd8266d2a630,46,Female,Basic,0.49,35,Africa,Mobile,8.99,Gift Card,3,0.01,Drama,1
c56d6009-0b18-47d0-a605-99c63f1cf8c3,67,Male,Standard,0.44,27,South America,Tablet,13.99,Credit Card,3,0.02,Action,1
10e3667e-01b2-4340-8f1e-f6eca396f00c,52,Other,Standard,1.79,38,Africa,Mobile,13.99,Credit Card,1,0.05,Drama,1
13fc0db0-35b8-4902-a770-11a2aade369d,61,Male,Standard,5.61,56,Europe,Laptop,13.99,Debit Card,1,0.1,Horror,1
95a26a20-22a0-452e-a647-851b418f41de,34,Other,Premium,22.76,59,North America,Laptop,17.99,Credit Card,3,0.38,Action,0
cdfc45e7-7f97-429e-bb8b-09a7c29b9bd0,36,Other,Premium,13.25,19,North America,Tablet,17.99,Gift Card,1,0.66,Romance,0
ebd6f9c6-f04e-402a-b3b5-e35e3d1752ca,29,Female,Basic,0.39,45,Africa,TV,8.99,Debit Card,5,0.01,Comedy,1
24e4bd86-3468-4e68-befb-bd4b6a6676a9,58,Other,Basic,14.3,43,South America,TV,8.99,Credit Card,2,0.33,Drama,1
2e3a45b3-b511-42dd-b3e3-e9ce9d182b7a,63,Male,Premium,8.54,51,North America,Tablet,17.99,Credit Card,5,0.16,Documentary,0
e60ca66e-6129-4c74-9917-2039b803fb3a,68,Female,Basic,24.27,33,Asia,TV,8.99,Gift Card,1,0.71,Romance,1
ed148da8-e51d-4504-b40a-e358f6e8238a,47,Female,Standard,9.78,18,Asia,Tablet,13.99,Crypto,3,0.51,Comedy,0
00477256-578d-4abd-8ed8-3a5e75539e7a,53,Female,Premium,1.36,35,South America,Mobile,17.99,Gift Card,2,0.04,Romance,1
7ccb2fc4-29ae-47d5-b9ca-c10d7e9dce63,57,Male,Standard,8.27,59,Europe,Desktop,13.99,Debit Card,4,0.14,Romance,0
8c796d6a-ee93-4640-b9a9-7556b5a1a07d,57,Female,Premium,0.66,59,Oceania,Tablet,17.99,PayPal,5,0.01,Comedy,1
5ad14c26-01d1-47d0-97d0-c57fe72f84ee,49,Female,Standard,11.88,41,Asia,Desktop,13.99,Credit Card,4,0.28,Horror,0
7c7cb0de-6a7a-4c38-91df-959c1fa55547,25,Female,Basic,1.84,5,Oceania,Laptop,8.99,PayPal,5,0.31,Sci-Fi,1
e938d06e-fcc5-4768-86d8-6aaf73f4fa35,60,Male,Standard,12.22,17,Africa,TV,13.99,Debit Card,2,0.68,Drama,0
e0ed8133-983b-499f-aaa2-d55fed500c39,62,Male,Standard,18.07,20,Africa,Desktop,13.99,PayPal,2,0.86,Romance,0
47366ae4-467f-4bec-b49d-a7f22b794f59,62,Other,Premium,5.98,48,North America,Tablet,17.99,Crypto,5,0.12,Documentary,1
76cf661d-95cb-4b43-bd4e-a2fb1e1ca16c,26,Other,Standard,13.02,41,North America,Tablet,13.99,Crypto,1,0.31,Sci-Fi,1
b88b733e-5ac8-46f5-9137-05b8f9e59898,57,Male,Standard,0.15,39,Africa,Tablet,13.99,Debit Card,3,0.0,Comedy,1
7f34876f-d31e-4c36-be90-691335b33844,22,Other,Standard,12.77,33,North America,Desktop,13.99,Credit Card,2,0.38,Sci-Fi,1
17bd8bda-c161-413a-bb7d-8453978c974b,46,Male,Premium,1.48,10,Asia,Tablet,17.99,Credit Card,4,0.13,Romance,0
5548db44-9939-45ea-8cde-6dd44b0d8036,70,Female,Standard,8.27,60,Europe,Tablet,13.99,Gift Card,3,0.14,Comedy,1
069324d5-5b98-413b-b77a-f60ebb7a0342,41,Female,Premium,5.18,33,South America,Laptop,17.99,Gift Card,1,0.15,Action,1
2741a884-1629-4cc1-aedb-dd2e1b24bdeb,24,Female,Standard,0.02,35,Africa,Tablet,13.99,PayPal,3,0.0,Documentary,1
4c6ba635-f6a3-47b0-b165-d6654655de23,31,Female,Basic,35.35,14,Europe,Mobile,8.99,Crypto,5,2.36,Romance,0
b6f7895c-4a09-4e75-82cb-06baf8b2ef29,21,Female,Basic,19.14,28,North America,Desktop,8.99,Crypto,2,0.66,Comedy,0
18fdd87e-1221-4b90-a8ac-c80d74f6511f,22,Other,Premium,17.85,46,South America,TV,17.99,PayPal,2,0.38,Romance,1
e4c81362-e709-4351-aab3-69e8a590ef40,48,Male,Basic,34.77,23,South America,Laptop,8.99,Gift Card,5,1.45,Sci-Fi,0
3cf2407f-5d20-4c4c-aa54-7f5ca07e0183,66,Male,Basic,16.19,25,Africa,TV,8.99,Gift Card,4,0.62,Drama,0
56e18a3c-3306-426a-87f4-a30881570966,19,Other,Standard,1.86,13,Asia,Laptop,13.99,PayPal,4,0.13,Documentary,0
6c602423-7b4c-4b86-8505-32b042557344,30,Male,Premium,5.12,59,Europe,Mobile,17.99,PayPal,1,0.09,Action,1
9eca028c-ffdd-4958-9e30-b04a4d3b93bf,56,Other,Basic,9.13,11,Asia,Desktop,8.99,Debit Card,2,0.76,Romance,0
00cf1667-2876-4dc9-978d-c5ab0abbde82,27,Other,Standard,20.02,53,Africa,Laptop,13.99,Credit Card,4,0.37,Action,0
1d8fdb2f-7a27-4d1f-9dcf-fc324a029558,45,Other,Basic,11.67,16,North America,Tablet,8.99,PayPal,1,0.69,Sci-Fi,0
997c57f8-f1c1-4b92-a9ff-717d6df18df6,57,Female,Basic,6.14,29,South America,Desktop,8.99,PayPal,2,0.2,Documentary,0
76410bb6-7942-4be9-a862-94701d4dcbd3,65,Other,Premium,0.76,2,Asia,Mobile,17.99,Debit Card,2,0.25,Comedy,0
f022ca06-c211-4695-9187-4a67a9f811da,53,Other,Standard,0.07,50,North America,Desktop,13.99,PayPal,3,0.0,Action,1
b8fdc9d1-5b33-44ff-8112-c60df62d6f32,60,Male,Standard,5.77,0,Europe,Tablet,13.99,Debit Card,5,5.77,Comedy,0
5e67d8d5-6502-4810-99de-205eff3fa834,41,Other,Basic,9.25,47,Oceania,Desktop,8.99,Debit Card,5,0.19,Drama,1
1accc892-44fa-4be9-bfc4-c9168ec4417a,28,Male,Standard,1.17,34,Asia,Laptop,13.99,PayPal,4,0.03,Comedy,1
d7fbf7d7-9302-402c-a84e-d8303dedc8cd,58,Other,Premium,14.44,43,North America,Tablet,17.99,Gift Card,3,0.33,Horror,1
dc9c76a8-0447-4ba5-ae03-cf1babba783b,65,Other,Standard,9.15,30,Europe,Laptop,13.99,Gift Card,4,0.3,Horror,0
b2bf8c40-7a2a-4695-8a51-354e6021337e,24,Female,Basic,14.8,28,North America,Laptop,8.99,Debit Card,5,0.51,Drama,0
1a0feffc-117c-4e7c-a2cf-8c2c3548f658,47,Male,Basic,19.26,57,Europe,TV,8.99,PayPal,2,0.33,Action,1
0d120f0a-8b1e-4a3f-8f4c-b9da5114d22e,19,Female,Premium,11.97,17,North America,Desktop,17.99,PayPal,4,0.67,Action,0
c2f0dedf-b5be-49d7-a724-7ace524e3cbf,67,Female,Premium,5.4,3,Asia,Mobile,17.99,PayPal,2,1.35,Sci-Fi,0
4937c49d-70db-459d-b2d1-ac7f33f0dfc5,25,Male,Premium,5.62,49,Africa,Tablet,17.99,Credit Card,5,0.11,Horror,0
463e5585-9dae-4c85-94fd-dd5c15096551,49,Male,Basic,2.89,16,Oceania,Laptop,8.99,Credit Card,5,0.17,Drama,1
11373011-9e1b-41f4-ab76-15ee1c916105,25,Female,Basic,1.91,18,Africa,Desktop,8.99,Crypto,3,0.1,Documentary,1
fe446b20-d84d-4ee7-9de6-6bf726b339b4,54,Other,Premium,9.8,56,North America,Tablet,17.99,Crypto,4,0.17,Romance,1
3155d3e9-2213-4d16-8587-5137a087ef3b,23,Female,Standard,6.25,54,North America,TV,13.99,PayPal,4,0.11,Documentary,0
c91b0ee0-8912-4f6a-bad2-32747ee6e7b4,48,Female,Basic,1.3,2,South America,Mobile,8.99,Crypto,4,0.43,Drama,1
5fa5ca82-b81d-40df-a054-96e09acb28ea,47,Other,Standard,8.01,11,Europe,Mobile,13.99,Gift Card,4,0.67,Horror,0
7843f07d-f2c8-4ebc-8dc1-9a25d28b8d28,19,Male,Premium,0.17,9,South America,Desktop,17.99,Debit Card,4,0.02,Horror,0
e4d4a948-04d2-434f-a52c-ebc5151db43e,39,Other,Premium,11.29,7,Europe,Tablet,17.99,Gift Card,1,1.41,Documentary,0
042c6d84-17fa-4c97-a537-dcc1ebfc9b19,20,Female,Premium,4.57,17,South America,Laptop,17.99,Gift Card,1,0.25,Comedy,1
e1d31d7f-2cff-40bb-8a77-3da93095d5d4,23,Other,Premium,15.27,27,Asia,Tablet,17.99,PayPal,1,0.55,Drama,0
d5146e9c-493c-4165-a588-0340f585331c,24,Female,Basic,5.25,28,Asia,Laptop,8.99,Gift Card,4,0.18,Comedy,0
140050f4-0857-4a05-b012-34001d8114a6,24,Female,Basic,1.42,40,Oceania,Mobile,8.99,Debit Card,4,0.03,Romance,1
8f511109-28d6-4502-bb4a-02a31d2fd9b1,24,Female,Premium,11.67,31,Oceania,Mobile,17.99,Crypto,3,0.36,Sci-Fi,1
39414f09-6fcd-4d7e-a1f0-f4345620df82,21,Other,Standard,2.77,8,Africa,TV,13.99,Gift Card,4,0.31,Horror,1
181fd400-afb0-4208-9315-759de2eb87d9,66,Other,Basic,12.76,0,North America,Tablet,8.99,Credit Card,1,12.76,Sci-Fi,0
1ee12cc7-48c9-452c-83d0-aaf89ee786ff,50,Male,Standard,15.65,27,North America,TV,13.99,Gift Card,2,0.56,Drama,0
ca048e28-c4a0-423c-abe2-a0da5ead69a1,64,Other,Standard,19.87,41,South America,Mobile,13.99,Credit Card,5,0.47,Romance,0
76a4093f-a297-45cf-a672-8c52d4743545,25,Other,Premium,12.4,57,Asia,Mobile,17.99,Gift Card,5,0.21,Action,1
0a6816a7-f888-47b3-84f4-937bcd1a9023,39,Other,Premium,13.49,21,South America,Tablet,17.99,Credit Card,4,0.61,Drama,0
36fdcf0e-96a0-4a84-80e5-92931c07651c,38,Other,Standard,1.24,55,Europe,TV,13.99,Credit Card,5,0.02,Horror,1
9274feb4-b477-492e-8ebe-8e6a3466bbdf,30,Male,Basic,5.73,41,Oceania,Laptop,8.99,Gift Card,3,0.14,Romance,1
24f1f8ac-6d0e-4447-a0db-c3ab27251400,22,Male,Premium,4.9,1,North America,TV,17.99,Gift Card,5,2.45,Drama,0
23511a64-59ce-4cc2-bc00-c4fe31339534,29,Other,Standard,31.52,12,Europe,Tablet,13.99,Debit Card,3,2.42,Drama,0
7ce95fbf-f28c-4734-b710-35650d1be437,68,Other,Basic,23.54,33,North America,Tablet,8.99,Gift Card,5,0.69,Action,0
fbf49131-0d40-4538-b833-61f2853232f7,41,Female,Standard,18.04,49,South America,TV,13.99,PayPal,4,0.36,Romance,0
952c3b4f-7921-4f45-bb74-2b229a8312d4,64,Male,Basic,26.45,41,Africa,Laptop,8.99,Debit Card,1,0.63,Romance,0
8ad33487-24c0-448e-a75a-35ec18a47e30,58,Other,Standard,14.37,1,North America,TV,13.99,Debit Card,3,7.18,Action,0
56a921c2-c213-45f1-9dbb-de2e3301283a,22,Female,Basic,8.01,26,Europe,Tablet,8.99,PayPal,1,0.3,Drama,1
9efe5bf3-7810-450a-a05a-4dc4ad997e2a,64,Male,Premium,6.42,35,Oceania,Tablet,17.99,Crypto,5,0.18,Sci-Fi,1
ba736959-f583-4739-8968-0290afa029e6,49,Male,Basic,4.11,3,Oceania,Mobile,8.99,Crypto,3,1.03,Action,1
5a416884-375a-4442-b7c6-b480321dd6fd,57,Male,Standard,3.64,36,South America,Laptop,13.99,Crypto,5,0.1,Comedy,1
e6e1676e-f17d-4e77-89b2-cf0e3df598ab,22,Other,Premium,42.86,54,South America,Mobile,17.99,Gift Card,4,0.78,Action,0
6c1223e7-81e1-4917-85e5-1a4c20152121,65,Other,Basic,4.92,44,Oceania,Tablet,8.99,Crypto,5,0.11,Comedy,1
84e03006-c72a-4d1f-bd72-d59d7854660a,36,Female,Standard,7.28,2,North America,Tablet,13.99,Debit Card,4,2.43,Sci-Fi,0
0a8aa6a2-ba3d-4042-b959-8cb224db42f2,63,Other,Premium,20.27,57,South America,Mobile,17.99,PayPal,4,0.35,Documentary,0
46f6a6ef-156a-4979-892f-f6912d017577,29,Female,Basic,0.36,3,Asia,Mobile,8.99,Debit Card,4,0.09,Horror,1
6e006abe-2672-4309-9303-6ca60ffd2e60,56,Female,Basic,2.98,37,South America,Desktop,8.99,Gift Card,4,0.08,Sci-Fi,1
4a6f3042-0fd3-47d6-ba34-bac14e81e872,53,Male,Standard,7.31,17,Oceania,Laptop,13.99,Debit Card,4,0.41,Action,0
789a8aba-0b46-435e-a7a7-903883ab845d,21,Other,Premium,8.16,49,Oceania,Desktop,17.99,PayPal,3,0.16,Drama,1
504c17d7-19fd-456d-a80e-b60c45ce6e7f,46,Male,Premium,13.66,31,South America,Mobile,17.99,PayPal,1,0.43,Comedy,1
2f5798a1-fb24-4efb-932c-6b0a926a6290,36,Male,Premium,3.24,53,South America,Desktop,17.99,PayPal,1,0.06,Drama,1
722ad842-9f84-4f22-ba03-ec58ac6c23da,65,Other,Premium,2.42,48,Africa,Desktop,17.99,Gift Card,2,0.05,Comedy,1
18779bcb-ba2b-41da-b751-e70b812061ec,67,Female,Basic,9.24,2,North America,Desktop,8.99,PayPal,3,3.08,Documentary,0
bad8a04e-c0c9-4084-b4b7-069072424e68,33,Female,Standard,27.72,42,Europe,Mobile,13.99,Debit Card,4,0.64,Action,0
b72a5d95-24ba-4440-8288-b9aacfee95b9,40,Female,Premium,11.57,11,South America,Laptop,17.99,Debit Card,3,0.96,Documentary,0
83a192a7-6748-40bc-a60b-004e4a03e87b,51,Male,Premium,7.92,16,Africa,Mobile,17.99,Debit Card,2,0.47,Documentary,0
0601af52-dab0-4113-9231-3a750db99347,49,Other,Basic,10.47,43,Africa,Laptop,8.99,Debit Card,5,0.24,Documentary,1
61ae1e60-0d02-409b-b105-b64c3f2ecf90,38,Male,Premium,5.89,2,Europe,Desktop,17.99,Crypto,1,1.96,Romance,0
3414e470-95a7-4043-b8ce-b7c876fa0969,33,Male,Premium,1.42,50,Asia,Mobile,17.99,Gift Card,3,0.03,Comedy,1
84ee2484-f659-41f0-b358-119262ea7d5d,28,Other,Premium,17.1,28,Africa,TV,17.99,Debit Card,4,0.59,Action,0
8f74fb47-9bcc-4ec6-a9d8-5e795ef2235d,60,Female,Premium,12.6,33,Europe,Desktop,17.99,Gift Card,2,0.37,Sci-Fi,1
b512d943-7962-447f-9112-8ff4bf5b2767,41,Female,Basic,36.94,6,Africa,Tablet,8.99,Credit Card,4,5.28,Drama,0
81264692-e2fd-4344-9f2b-0826d6bb7edf,62,Male,Standard,9.15,55,North America,Tablet,13.99,Gift Card,5,0.16,Sci-Fi,1
11c1de99-a041-4f28-9158-033c5e09ef50,56,Male,Basic,15.94,12,North America,TV,8.99,Gift Card,2,1.23,Documentary,0
422bf1a4-f0ed-4bab-a1ff-8269c1c70ecc,37,Female,Basic,5.62,19,Asia,Laptop,8.99,Crypto,3,0.28,Romance,1
d778081e-6fc5-4121-bd2c-2d23134b04b8,61,Male,Standard,13.1,45,South America,Desktop,13.99,Credit Card,4,0.28,Comedy,0
2c4ab875-d3c3-429d-9dad-fdf4c0f850d7,48,Female,Premium,1.84,9,North America,Laptop,17.99,Crypto,2,0.18,Comedy,1
2df5009f-ba10-43b8-a428-572544188b0a,68,Other,Standard,0.68,20,Europe,TV,13.99,PayPal,5,0.03,Comedy,0
53c38b09-0edc-4eaa-b83f-d8227eb19850,21,Other,Standard,14.71,11,Asia,Laptop,13.99,Crypto,1,1.23,Sci-Fi,0
7955efc4-a06e-43e7-9b8e-028e700955bd,62,Other,Standard,18.27,41,Europe,TV,13.99,Gift Card,3,0.43,Romance,1
ab117f6f-73fc-4211-b264-db6211bd97f3,21,Female,Standard,8.6,46,Europe,Mobile,13.99,PayPal,4,0.18,Action,0
c469045f-ec87-42e4-82a1-be8e5bab2135,33,Female,Standard,26.73,28,Asia,Desktop,13.99,Gift Card,3,0.92,Horror,0
18bed870-a69b-40c0-8d97-e03ae32e7de8,29,Other,Standard,8.31,30,Asia,Mobile,13.99,PayPal,1,0.27,Action,0
3386b0b9-c2dd-4bc0-aa2f-87fbd712d354,24,Female,Basic,3.74,38,Africa,Laptop,8.99,Debit Card,4,0.1,Drama,1
4a72d855-c7d1-41ea-bf1d-5e0eba3be8d8,28,Female,Premium,10.38,33,Oceania,Mobile,17.99,Credit Card,3,0.31,Documentary,1
ebaa15ec-5b85-4b6c-8b99-d9ce1cba8577,52,Other,Premium,6.62,56,Asia,Desktop,17.99,Gift Card,1,0.12,Comedy,1
3ca42ba1-9483-49c4-9da0-3261165ecb8e,51,Other,Premium,23.55,13,South America,TV,17.99,Credit Card,2,1.68,Drama,0
30999e0c-ada1-4174-89b6-d820cfca282a,36,Male,Standard,14.29,4,Africa,Mobile,13.99,Credit Card,4,2.86,Sci-Fi,0
d88c20b8-c0af-41e5-8d59-65a345133fb3,57,Male,Basic,12.3,26,Asia,Tablet,8.99,Debit Card,4,0.46,Sci-Fi,0
439b60cc-9888-424f-98f0-d2ed345b5dd5,54,Other,Basic,11.19,27,South America,TV,8.99,Gift Card,1,0.4,Comedy,1
1d3f0f36-3bb5-407a-a51b-4656e78996aa,47,Female,Basic,6.51,58,Asia,Laptop,8.99,Gift Card,5,0.11,Documentary,1
6bb3b410-ec41-4958-a6eb-a1109b526c2e,63,Male,Basic,1.44,26,Europe,Mobile,8.99,Debit Card,1,0.05,Documentary,1
8cb6d729-372a-415e-a63f-7460bf042fb5,54,Female,Standard,9.97,2,Asia,Tablet,13.99,Debit Card,2,3.32,Romance,0
8b113aca-3087-4316-b980-6925a693dc6e,60,Male,Standard,1.38,41,Africa,Laptop,13.99,Debit Card,3,0.03,Drama,1
1524b909-0e45-44be-8e93-1855b614339c,56,Female,Premium,19.03,37,South America,Tablet,17.99,Credit Card,1,0.5,Romance,0
5b5ea547-92ab-40fa-8576-69d92d37557b,23,Other,Basic,0.03,60,North America,TV,8.99,PayPal,1,0.0,Comedy,1
71f2e2cc-c590-4263-a857-9d41079aeca5,51,Female,Basic,7.4,49,Oceania,Mobile,8.99,PayPal,4,0.15,Documentary,1
8b51b646-9bd3-4bba-9258-43df68214950,34,Other,Standard,7.32,57,Europe,Tablet,13.99,Crypto,1,0.13,Sci-Fi,1
93ffabf9-401d-4998-ba07-69b25693af8f,34,Male,Basic,1.77,10,Africa,Laptop,8.99,Credit Card,2,0.16,Romance,1
37371173-515b-475e-afc8-832445a40a2a,19,Male,Premium,17.42,40,South America,Desktop,17.99,PayPal,3,0.42,Drama,1
5440ff01-6874-4316-a8de-332c14096e93,35,Female,Premium,22.18,18,Africa,Mobile,17.99,Debit Card,1,1.17,Comedy,0
f0e9091e-2431-4ab8-8bb9-444c5c39c800,58,Male,Basic,0.36,39,Africa,Laptop,8.99,PayPal,3,0.01,Drama,1
cf48d58a-217e-40c4-b6c5-72bbbe03fd56,20,Other,Standard,11.07,23,North America,Laptop,13.99,PayPal,1,0.46,Horror,0
76f5fba2-0349-4f73-84aa-475fa2f8c789,63,Male,Basic,0.24,21,Europe,Laptop,8.99,Credit Card,5,0.01,Action,1
fbe0177d-1a78-4759-91f1-ba62b03acc15,23,Female,Basic,25.79,55,Asia,Tablet,8.99,Debit Card,2,0.46,Action,1
4b4e57f2-0dce-4598-885f-71fa5662cf0e,24,Other,Basic,3.05,54,Oceania,Desktop,8.99,Gift Card,3,0.06,Drama,1
eb9c8e47-3f0f-4851-95fc-9edd7ff39aa2,22,Other,Standard,3.31,35,Europe,Desktop,13.99,Crypto,2,0.09,Romance,1
bbe577b2-0e7e-44de-aec5-8d54cbb0eed8,61,Male,Standard,8.85,13,Africa,Tablet,13.99,Crypto,2,0.63,Comedy,0
0abfd213-ef70-4c96-979a-95401f2d222a,59,Other,Premium,16.6,23,Asia,Laptop,17.99,Crypto,3,0.69,Drama,0
9a94d32f-e929-4b83-8cb1-b58b14e15500,41,Male,Standard,9.19,45,North America,Laptop,13.99,PayPal,2,0.2,Drama,1
bf7c20e7-a641-4744-b5f5-77726be8761b,24,Other,Basic,2.59,24,North America,Mobile,8.99,Gift Card,3,0.1,Horror,1
4abe31be-3910-4fe0-9b6b-17481304f2c6,23,Female,Premium,5.81,45,Asia,Laptop,17.99,Crypto,2,0.13,Comedy,1
f566b553-8b4f-48d7-90f0-0b21c62cfc5b,70,Other,Premium,7.61,1,South America,Laptop,17.99,Credit Card,5,3.81,Drama,0
b2b6a0a2-6478-467c-b4f6-901fde495cec,43,Male,Standard,16.48,17,North America,Tablet,13.99,Gift Card,3,0.92,Comedy,0
a2f7e258-4c9b-423f-b78f-23c8f482ef7e,36,Male,Basic,0.19,5,Oceania,Mobile,8.99,Debit Card,2,0.03,Sci-Fi,1
196f5f4b-47a8-496e-9ddb-9299912fd698,43,Male,Premium,11.84,56,Africa,Mobile,17.99,Credit Card,5,0.21,Sci-Fi,0
a085a33f-40ea-44f0-a592-3869a8fb76d6,44,Other,Standard,8.65,60,Oceania,Tablet,13.99,Credit Card,1,0.14,Comedy,1
5b39d054-a85a-472a-9c6b-6ca36f9c6f4c,64,Female,Premium,6.71,42,North America,TV,17.99,PayPal,5,0.16,Documentary,0
aa3d931e-f2c1-4a87-ac26-f4feed539178,47,Male,Premium,37.49,56,South America,Tablet,17.99,Crypto,5,0.66,Sci-Fi,0
1934ae7e-6f01-40d2-a15c-ee3db2650f99,64,Female,Basic,0.65,43,Asia,Laptop,8.99,PayPal,3,0.01,Drama,1
9c2ffacf-8752-49e0-ad2c-018b0373d9d3,36,Male,Premium,11.31,7,North America,TV,17.99,PayPal,3,1.41,Action,0
086bac2e-0490-4c8b-8b1e-5b9813ef2e72,65,Other,Standard,10.07,20,Africa,Mobile,13.99,Credit Card,1,0.48,Romance,0
64d4e2f0-b796-4477-a2b9-dcb8d011e50f,59,Other,Basic,7.97,11,Asia,TV,8.99,Crypto,1,0.66,Action,0
da9c8b84-7d45-457f-9038-dfe4a87751a1,54,Male,Basic,1.29,49,Europe,Laptop,8.99,Credit Card,4,0.03,Sci-Fi,1
e4103b71-a2ba-4c11-82f8-9bff9aba5a4b,40,Female,Premium,25.5,24,Asia,TV,17.99,Crypto,5,1.02,Action,0
ce42525a-3f98-4e08-96d5-22881f3069cb,69,Female,Premium,6.95,54,Europe,Desktop,17.99,Debit Card,5,0.13,Action,0
6531fb78-bb8a-4beb-ab13-c3e8b856e3f6,20,Female,Basic,1.98,2,Asia,Tablet,8.99,Crypto,1,0.66,Sci-Fi,1
8c0e6937-e5a5-4e4b-80e6-734497960ec4,61,Female,Basic,1.21,31,Europe,Tablet,8.99,Crypto,3,0.04,Drama,1
f43dbc00-267c-4582-8a48-c51c960178ab,49,Female,Basic,10.87,14,South America,Tablet,8.99,Credit Card,5,0.72,Sci-Fi,0
6380741d-7d1c-4c91-8df5-cb4db02fbac7,23,Male,Basic,6.7,48,North America,Mobile,8.99,Credit Card,4,0.14,Sci-Fi,1
9e99bc5e-ff55-4cae-8611-2ce51687be6a,58,Other,Basic,6.1,26,Oceania,Tablet,8.99,Credit Card,2,0.23,Comedy,0
b963a331-91ee-4a6a-9d9c-208788c49074,28,Female,Premium,0.12,2,North America,Laptop,17.99,PayPal,5,0.04,Comedy,0
e12dbde6-af94-4fed-8392-75efd9f8c1a8,44,Male,Standard,27.08,16,Asia,Desktop,13.99,Crypto,3,1.59,Horror,0
f1664406-d734-495d-8499-225258ceb44d,28,Other,Basic,16.54,24,South America,Laptop,8.99,Crypto,3,0.66,Romance,0
c1dd3024-79ef-48e1-b1f7-420cd63b57bf,34,Female,Standard,11.95,47,South America,Laptop,13.99,Debit Card,5,0.25,Comedy,0
1e06d863-a4c7-4967-8340-46c14cb445a0,41,Male,Basic,7.73,31,Asia,Tablet,8.99,Gift Card,4,0.24,Documentary,1
f9506e2a-6a22-4945-bb7b-0719c94e9258,23,Other,Standard,17.54,40,Asia,Laptop,13.99,Gift Card,5,0.43,Drama,1
48486230-b6dd-4d6c-8d2a-0c8a2b7f2f39,41,Male,Premium,16.13,44,Asia,Desktop,17.99,Debit Card,4,0.36,Horror,0
161b7568-fcb1-49a4-ab7e-97cc7be6a554,69,Male,Premium,21.64,27,Europe,Mobile,17.99,Gift Card,5,0.77,Comedy,0
b3be52ce-4170-4eac-b249-af6b1475451f,20,Other,Standard,0.52,29,Asia,TV,13.99,Debit Card,1,0.02,Romance,1
1f814426-fb33-4ea8-8abb-5c5b4ec64076,60,Female,Basic,6.3,3,North America,Mobile,8.99,Debit Card,2,1.57,Comedy,0
2d4805d4-31be-4eb1-940d-a328774e9e5d,41,Other,Basic,0.86,22,South America,TV,8.99,Crypto,4,0.04,Documentary,1
3819aaed-bed6-49c8-ab53-0fd9d917e4e1,48,Female,Standard,8.12,32,Africa,Desktop,13.99,Crypto,2,0.25,Action,1
ff0381b1-21b5-4e1c-9f32-a33104814ce9,35,Other,Standard,9.43,10,South America,Laptop,13.99,PayPal,2,0.86,Horror,0
8c571858-a16e-42d9-b4f0-71986f50d67e,65,Female,Standard,18.34,48,Europe,Mobile,13.99,Debit Card,1,0.37,Action,1
b918e3f7-644c-4be8-9b94-e079f0e57adb,22,Other,Standard,1.42,37,North America,Tablet,13.99,Gift Card,2,0.04,Sci-Fi,1
483d0f42-e4be-4801-acaa-ece87555fe7e,37,Other,Basic,24.82,46,North America,TV,8.99,Crypto,2,0.53,Romance,0
97b3ebca-2895-42c0-8c95-d75f212b5efa,34,Other,Basic,4.43,33,Oceania,Laptop,8.99,Gift Card,2,0.13,Romance,1
b74f6b4b-a83d-4319-a121-99c5b4e1a7ed,37,Other,Basic,1.32,11,South America,TV,8.99,Gift Card,5,0.11,Horror,1
762bdb2f-9869-459d-a388-b7d7499de3d1,24,Female,Standard,30.63,58,Oceania,Mobile,13.99,Debit Card,4,0.52,Sci-Fi,0
e012b536-8421-45de-a8ca-caab61d9b1e4,58,Female,Basic,7.31,49,North America,Laptop,8.99,Gift Card,2,0.15,Romance,1
f81b3026-7189-46a6-8987-bca6172794b3,66,Female,Premium,5.22,28,Asia,Desktop,17.99,Crypto,5,0.18,Action,0
14fd0c3d-7c20-4f74-b705-fc894aafc0e6,69,Other,Standard,1.33,22,Africa,Laptop,13.99,Gift Card,3,0.06,Horror,1
a78cd558-abc4-4205-8f08-aac802c5d896,31,Male,Basic,5.18,36,Oceania,Tablet,8.99,Credit Card,1,0.14,Horror,1
